    79    0.39182E+02    0.19032E-01    0.14173E-01   -0.63663E+00
    80    0.38231E+02    0.19235E-01    0.14233E-01   -0.63583E+00
    81    0.37288E+02    0.19431E-01    0.14286E-01   -0.63458E+00
    82    0.36353E+02    0.19619E-01    0.14332E-01   -0.63288E+00
    83    0.35427E+02    0.19800E-01    0.14372E-01   -0.63075E+00
    84    0.34509E+02    0.19972E-01    0.14404E-01   -0.62819E+00
    85    0.33601E+02    0.20137E-01    0.14429E-01   -0.62524E+00
    86    0.32702E+02    0.20294E-01    0.14448E-01   -0.62188E+00
    87    0.31813E+02    0.20443E-01    0.14459E-01   -0.61814E+00
    88    0.30935E+02    0.20584E-01    0.14464E-01   -0.61402E+00
    89    0.30068E+02    0.20716E-01    0.14461E-01   -0.60955E+00
    90    0.29211E+02    0.20841E-01    0.14452E-01   -0.60472E+00
    91    0.28367E+02    0.20957E-01    0.14437E-01   -0.59956E+00
    92    0.27534E+02    0.21065E-01    0.14414E-01   -0.59407E+00
    93    0.26713E+02    0.21165E-01    0.14385E-01   -0.58826E+00
    94    0.25904E+02    0.21257E-01    0.14350E-01   -0.58215E+00
    95    0.25108E+02    0.21340E-01    0.14308E-01   -0.57575E+00
    96    0.24325E+02    0.21415E-01    0.14260E-01   -0.56906E+00
    97    0.23554E+02    0.21482E-01    0.14207E-01   -0.56211E+00
    98    0.22797E+02    0.21541E-01    0.14147E-01   -0.55490E+00
    99    0.22053E+02    0.21591E-01    0.14082E-01   -0.54744E+00
   100    0.21323E+02    0.21633E-01    0.14011E-01   -0.53975E+00
   101    0.20607E+02    0.21666E-01    0.13934E-01   -0.53184E+00
   102    0.19905E+02    0.21691E-01    0.13853E-01   -0.52371E+00
   103    0.19217E+02    0.21709E-01    0.13766E-01   -0.51538E+00
   104    0.18542E+02    0.21717E-01    0.13674E-01   -0.50686E+00
   105    0.17882E+02    0.21718E-01    0.13577E-01   -0.49817E+00
   106    0.17236E+02    0.21711E-01    0.13475E-01   -0.48931E+00
   107    0.16604E+02    0.21695E-01    0.13369E-01   -0.48029E+00
   108    0.15986E+02    0.21671E-01    0.13259E-01   -0.47113E+00
   109    0.15383E+02    0.21640E-01    0.13144E-01   -0.46184E+00
   110    0.14794E+02    0.21600E-01    0.13026E-01   -0.45243E+00
   111    0.14219E+02    0.21552E-01    0.12903E-01   -0.44290E+00
   112    0.13659E+02    0.21497E-01    0.12776E-01   -0.43328E+00
   113    0.13113E+02    0.21434E-01    0.12646E-01   -0.42357E+00
   114    0.12581E+02    0.21362E-01    0.12513E-01   -0.41379E+00
   115    0.12064E+02    0.21284E-01    0.12376E-01   -0.40394E+00
   116    0.11561E+02    0.21197E-01    0.12236E-01   -0.39404E+00
   117    0.11073E+02    0.21103E-01    0.12093E-01   -0.38410E+00
   118    0.10598E+02    0.21002E-01    0.11947E-01   -0.37412E+00
   119    0.10137E+02    0.20894E-01    0.11799E-01   -0.36412E+00
   120    0.96906E+01    0.20779E-01    0.11648E-01   -0.35411E+00
   121    0.92576E+01    0.20657E-01    0.11496E-01   -0.34411E+00
   122    0.88383E+01    0.20528E-01    0.11341E-01   -0.33411E+00
   123    0.84325E+01    0.20392E-01    0.11184E-01   -0.32414E+00
   124    0.80402E+01    0.20251E-01    0.11026E-01   -0.31420E+00
   125    0.76612E+01    0.20102E-01    0.10866E-01   -0.30430E+00
   126    0.72955E+01    0.19948E-01    0.10705E-01   -0.29446E+00
   127    0.69429E+01    0.19788E-01    0.10543E-01   -0.28468E+00
   128    0.66032E+01    0.19621E-01    0.10380E-01   -0.27497E+00
   129    0.62762E+01    0.19450E-01    0.10216E-01   -0.26534E+00
   130    0.59617E+01    0.19272E-01    0.10052E-01   -0.25579E+00
   131    0.56594E+01    0.19090E-01    0.98864E-02   -0.24633E+00
   132    0.53691E+01    0.18902E-01    0.97209E-02   -0.23696E+00
   133    0.50905E+01    0.18710E-01    0.95551E-02   -0.22768E+00
   134    0.48235E+01    0.18513E-01    0.93891E-02   -0.21851E+00
   135    0.45678E+01    0.18311E-01    0.92232E-02   -0.20945E+00
   136    0.43232E+01    0.18105E-01    0.90574E-02   -0.20050E+00
   137    0.40894E+01    0.17896E-01    0.88919E-02   -0.19167E+00
   138    0.38662E+01    0.17682E-01    0.87268E-02   -0.18296E+00
   139    0.36534E+01    0.17465E-01    0.85622E-02   -0.17438E+00
   140    0.34508E+01    0.17244E-01    0.83983E-02   -0.16593E+00
   141    0.32580E+01    0.17020E-01    0.82352E-02   -0.15763E+00
   142    0.30750E+01    0.16793E-01    0.80731E-02   -0.14947E+00
   143    0.29014E+01    0.16563E-01    0.79121E-02   -0.14145E+00
   144    0.27371E+01    0.16330E-01    0.77523E-02   -0.13360E+00
   145    0.25817E+01    0.16096E-01    0.75939E-02   -0.12590E+00
   146    0.24351E+01    0.15858E-01    0.74370E-02   -0.11838E+00
   147    0.22971E+01    0.15619E-01    0.72817E-02   -0.11102E+00
   148    0.21674E+01    0.15378E-01    0.71282E-02   -0.10384E+00
   149    0.20457E+01    0.15135E-01    0.69766E-02   -0.96837E-01
   150    0.19319E+01    0.14891E-01    0.68271E-02   -0.90024E-01
   151    0.18257E+01    0.14645E-01    0.66797E-02   -0.83404E-01
   152    0.17269E+01    0.14399E-01    0.65347E-02   -0.76981E-01
   153    0.16352E+01    0.14151E-01    0.63920E-02   -0.70754E-01
   154    0.15505E+01    0.13903E-01    0.62517E-02   -0.64722E-01
   155    0.14725E+01    0.13655E-01    0.61138E-02   -0.58884E-01
   156    0.14010E+01    0.13406E-01    0.59784E-02   -0.53239E-01
   157    0.13357E+01    0.13157E-01    0.58454E-02   -0.47786E-01
   158    0.12764E+01    0.12908E-01    0.57150E-02   -0.42524E-01
   159    0.12230E+01    0.12659E-01    0.55872E-02   -0.37450E-01
   160    0.11751E+01    0.12411E-01    0.54619E-02   -0.32565E-01
   161    0.11326E+01    0.12163E-01    0.53393E-02   -0.27867E-01
   162    0.10952E+01    0.11917E-01    0.52193E-02   -0.23354E-01
   163    0.10627E+01    0.11671E-01    0.51020E-02   -0.19026E-01
   164    0.10349E+01    0.11426E-01    0.49874E-02   -0.14881E-01
   165    0.10116E+01    0.11183E-01    0.48756E-02   -0.10918E-01
   166    0.99243E+00    0.10941E-01    0.47666E-02   -0.71365E-02
   167    0.97729E+00    0.10701E-01    0.46604E-02   -0.35345E-02
   168    0.96592E+00    0.10463E-01    0.45570E-02   -0.11101E-03
   169    0.95809E+00    0.10227E-01    0.44566E-02    0.31351E-02
   170    0.95358E+00    0.99930E-02    0.43590E-02    0.62051E-02
   171    0.95217E+00    0.97617E-02    0.42644E-02    0.91002E-02
   172    0.95362E+00    0.95331E-02    0.41729E-02    0.11821E-01
   173    0.95772E+00    0.93074E-02    0.40843E-02    0.14370E-01
   174    0.96423E+00    0.90847E-02    0.39988E-02    0.16747E-01
   175    0.97293E+00    0.88652E-02    0.39164E-02    0.18955E-01
   176    0.98359E+00    0.86491E-02    0.38371E-02    0.20993E-01
   177    0.99602E+00    0.84365E-02    0.37609E-02    0.22863E-01
   178    0.10101E+01    0.82276E-02    0.36879E-02    0.24571E-01
   179    0.10256E+01    0.80225E-02    0.36179E-02    0.26119E-01
   180    0.10426E+01    0.78211E-02    0.35509E-02    0.27512E-01
   181    0.10609E+01    0.76235E-02    0.34868E-02    0.28754E-01
   182    0.10803E+01    0.74298E-02    0.34257E-02    0.29849E-01
   183    0.11009E+01    0.72401E-02    0.33674E-02    0.30803E-01
   184    0.11224E+01    0.70544E-02    0.33120E-02    0.31618E-01
   185    0.11448E+01    0.68728E-02    0.32593E-02    0.32299E-01
   186    0.11679E+01    0.66953E-02    0.32093E-02    0.32851E-01
   187    0.11916E+01    0.65221E-02    0.31619E-02    0.33277E-01
   188    0.12159E+01    0.63530E-02    0.31172E-02    0.33583E-01
   189    0.12406E+01    0.61884E-02    0.30750E-02    0.33771E-01
   190    0.12656E+01    0.60281E-02    0.30353E-02    0.33847E-01
   191    0.12908E+01    0.58722E-02    0.29980E-02    0.33815E-01
   192    0.13161E+01    0.57208E-02    0.29632E-02    0.33678E-01
   193    0.13413E+01    0.55741E-02    0.29307E-02    0.33442E-01
   194    0.13664E+01    0.54319E-02    0.29005E-02    0.33110E-01
   195    0.13913E+01    0.52944E-02    0.28726E-02    0.32687E-01
   196    0.14159E+01    0.51617E-02    0.28469E-02    0.32176E-01
   197    0.14399E+01    0.50338E-02    0.28233E-02    0.31583E-01
   198    0.14634E+01    0.49108E-02    0.28018E-02    0.30911E-01
   199    0.14862E+01    0.47927E-02    0.27824E-02    0.30165E-01
   200    0.15082E+01    0.46797E-02    0.27650E-02    0.29349E-01
   201    0.15293E+01    0.45716E-02    0.27495E-02    0.28467E-01
   202    0.15495E+01    0.44687E-02    0.27359E-02    0.27523E-01
   203    0.15685E+01    0.43708E-02    0.27242E-02    0.26521E-01
   204    0.15866E+01    0.42779E-02    0.27142E-02    0.25464E-01
   205    0.16036E+01    0.41899E-02    0.27059E-02    0.24356E-01
   206    0.16196E+01    0.41068E-02    0.26993E-02    0.23201E-01
   207    0.16346E+01    0.40284E-02    0.26942E-02    0.22002E-01
   208    0.16485E+01    0.39547E-02    0.26905E-02    0.20763E-01
   209    0.16613E+01    0.38857E-02    0.26883E-02    0.19486E-01
   210    0.16731E+01    0.38212E-02    0.26875E-02    0.18176E-01
   211    0.16838E+01    0.37611E-02    0.26879E-02    0.16836E-01
   212    0.16934E+01    0.37055E-02    0.26895E-02    0.15470E-01
   213    0.17019E+01    0.36543E-02    0.26923E-02    0.14081E-01
   214    0.17094E+01    0.36073E-02    0.26961E-02    0.12673E-01
   215    0.17157E+01    0.35646E-02    0.27009E-02    0.11249E-01
   216    0.17210E+01    0.35259E-02    0.27066E-02    0.98128E-02
   217    0.17251E+01    0.34914E-02    0.27132E-02    0.83678E-02
   218    0.17281E+01    0.34608E-02    0.27206E-02    0.69177E-02
   219    0.17300E+01    0.34341E-02    0.27287E-02    0.54658E-02
   220    0.17307E+01    0.34113E-02    0.27375E-02    0.40159E-02
   221    0.17304E+01    0.33923E-02    0.27468E-02    0.25713E-02
   222    0.17288E+01    0.33770E-02    0.27567E-02    0.11357E-02
   223    0.17262E+01    0.33654E-02    0.27670E-02   -0.28752E-03
   224    0.17223E+01    0.33573E-02    0.27776E-02   -0.16947E-02
   225    0.17174E+01    0.33527E-02    0.27886E-02   -0.30825E-02
   226    0.17112E+01    0.33516E-02    0.27998E-02   -0.44472E-02
   227    0.17039E+01    0.33538E-02    0.28111E-02   -0.57857E-02
   228    0.16954E+01    0.33592E-02    0.28226E-02   -0.70967E-02
   229    0.16859E+01    0.33678E-02    0.28342E-02   -0.83790E-02
   230    0.16752E+01    0.33793E-02    0.28458E-02   -0.96316E-02
   231    0.16636E+01    0.33937E-02    0.28574E-02   -0.10854E-01
   232    0.16510E+01    0.34108E-02    0.28690E-02   -0.12044E-01
   233    0.16374E+01    0.34306E-02    0.28805E-02   -0.13201E-01
   234    0.16229E+01    0.34528E-02    0.28920E-02   -0.14325E-01
   235    0.16076E+01    0.34774E-02    0.29033E-02   -0.15413E-01
   236    0.15914E+01    0.35042E-02    0.29144E-02   -0.16466E-01
   237    0.15745E+01    0.35332E-02    0.29252E-02   -0.17482E-01
   238    0.15567E+01    0.35641E-02    0.29359E-02   -0.18460E-01
   239    0.15383E+01    0.35968E-02    0.29462E-02   -0.19398E-01
   240    0.15192E+01    0.36313E-02    0.29562E-02   -0.20297E-01
   241    0.14995E+01    0.36675E-02    0.29658E-02   -0.21154E-01
   242    0.14791E+01    0.37050E-02    0.29750E-02   -0.21970E-01
   243    0.14582E+01    0.37440E-02    0.29838E-02   -0.22742E-01
   244    0.14368E+01    0.37842E-02    0.29921E-02   -0.23470E-01
   245    0.14149E+01    0.38255E-02    0.29998E-02   -0.24153E-01
   246    0.13926E+01    0.38677E-02    0.30070E-02   -0.24789E-01
   247    0.13698E+01    0.39109E-02    0.30136E-02   -0.25378E-01
   248    0.13467E+01    0.39547E-02    0.30196E-02   -0.25918E-01
   249    0.13232E+01    0.39992E-02    0.30249E-02   -0.26410E-01
   250    0.12995E+01    0.40441E-02    0.30294E-02   -0.26850E-01
   251    0.12755E+01    0.40894E-02    0.30332E-02   -0.27239E-01
   252    0.12513E+01    0.41350E-02    0.30363E-02   -0.27576E-01
   253    0.12269E+01    0.41806E-02    0.30385E-02   -0.27861E-01
   254    0.12023E+01    0.42264E-02    0.30400E-02   -0.28096E-01
   255    0.11776E+01    0.42721E-02    0.30406E-02   -0.28282E-01
   256    0.11529E+01    0.43176E-02    0.30405E-02   -0.28419E-01
   257    0.11280E+01    0.43630E-02    0.30397E-02   -0.28508E-01
   258    0.11031E+01    0.44081E-02    0.30380E-02   -0.28551E-01
   259    0.10783E+01    0.44528E-02    0.30357E-02   -0.28549E-01
   260    0.10534E+01    0.44970E-02    0.30325E-02   -0.28502E-01
   261    0.10286E+01    0.45407E-02    0.30286E-02   -0.28412E-01
   262    0.10039E+01    0.45838E-02    0.30240E-02   -0.28280E-01
   263    0.97924E+00    0.46261E-02    0.30186E-02   -0.28107E-01
   264    0.95477E+00    0.46676E-02    0.30125E-02   -0.27893E-01
   265    0.93047E+00    0.47082E-02    0.30057E-02   -0.27640E-01
   266    0.90637E+00    0.47478E-02    0.29981E-02   -0.27349E-01
   267    0.88251E+00    0.47863E-02    0.29898E-02   -0.27021E-01
   268    0.85890E+00    0.48237E-02    0.29808E-02   -0.26657E-01
   269    0.83558E+00    0.48598E-02    0.29711E-02   -0.26257E-01
   270    0.81259E+00    0.48946E-02    0.29607E-02   -0.25824E-01
   271    0.78994E+00    0.49279E-02    0.29496E-02   -0.25358E-01
   272    0.76767E+00    0.49598E-02    0.29377E-02   -0.24859E-01
   273    0.74581E+00    0.49900E-02    0.29252E-02   -0.24330E-01
   274    0.72440E+00    0.50186E-02    0.29120E-02   -0.23770E-01
   275    0.70345E+00    0.50454E-02    0.28981E-02   -0.23182E-01
   276    0.68299E+00    0.50703E-02    0.28835E-02   -0.22566E-01
   277    0.66307E+00    0.50933E-02    0.28683E-02   -0.21923E-01
   278    0.64367E+00    0.51144E-02    0.28524E-02   -0.21255E-01
   279    0.62480E+00    0.51335E-02    0.28359E-02   -0.20563E-01
   280    0.60647E+00    0.51506E-02    0.28188E-02   -0.19848E-01
   281    0.58867E+00    0.51658E-02    0.28011E-02   -0.19113E-01
   282    0.57141E+00    0.51791E-02    0.27829E-02   -0.18358E-01
   283    0.55469E+00    0.51904E-02    0.27642E-02   -0.17586E-01
   284    0.53851E+00    0.51998E-02    0.27449E-02   -0.16797E-01
   285    0.52287E+00    0.52072E-02    0.27252E-02   -0.15993E-01
   286    0.50778E+00    0.52127E-02    0.27051E-02   -0.15176E-01
   287    0.49323E+00    0.52162E-02    0.26845E-02   -0.14347E-01
   288    0.47924E+00    0.52178E-02    0.26636E-02   -0.13508E-01
   289    0.46579E+00    0.52174E-02    0.26423E-02   -0.12660E-01
   290    0.45290E+00    0.52151E-02    0.26207E-02   -0.11804E-01
   291    0.44056E+00    0.52108E-02    0.25987E-02   -0.10943E-01
   292    0.42877E+00    0.52045E-02    0.25765E-02   -0.10077E-01
   293    0.41754E+00    0.51964E-02    0.25540E-02   -0.92085E-02
   294    0.40688E+00    0.51862E-02    0.25313E-02   -0.83386E-02
   295    0.39677E+00    0.51741E-02    0.25084E-02   -0.74689E-02
   296    0.38723E+00    0.51601E-02    0.24853E-02   -0.66008E-02
   297    0.37825E+00    0.51441E-02    0.24620E-02   -0.57358E-02
   298    0.36984E+00    0.51262E-02    0.24386E-02   -0.48756E-02
   299    0.36200E+00    0.51063E-02    0.24151E-02   -0.40214E-02
   300    0.35473E+00    0.50844E-02    0.23916E-02   -0.31749E-02
   301    0.34804E+00    0.50606E-02    0.23680E-02   -0.23376E-02
   302    0.34191E+00    0.50349E-02    0.23444E-02   -0.15108E-02
   303    0.33635E+00    0.50072E-02    0.23207E-02   -0.69529E-03
   304    0.33132E+00    0.49777E-02    0.22971E-02    0.10821E-03
   305    0.32683E+00    0.49465E-02    0.22735E-02    0.89903E-03
   306    0.32285E+00    0.49136E-02    0.22500E-02    0.16765E-02
   307    0.31936E+00    0.48790E-02    0.22265E-02    0.24400E-02
   308    0.31636E+00    0.48428E-02    0.22032E-02    0.31887E-02
   309    0.31382E+00    0.48051E-02    0.21799E-02    0.39221E-02
   310    0.31174E+00    0.47660E-02    0.21568E-02    0.46395E-02
   311    0.31009E+00    0.47254E-02    0.21339E-02    0.53401E-02
   312    0.30886E+00    0.46835E-02    0.21111E-02    0.60233E-02
   313    0.30803E+00    0.46404E-02    0.20885E-02    0.66885E-02
   314    0.30759E+00    0.45960E-02    0.20661E-02    0.73350E-02
   315    0.30753E+00    0.45505E-02    0.20439E-02    0.79620E-02
   316    0.30782E+00    0.45040E-02    0.20220E-02    0.85690E-02
   317    0.30846E+00    0.44563E-02    0.20004E-02    0.91552E-02
   318    0.30942E+00    0.44078E-02    0.19790E-02    0.97200E-02
   319    0.31070E+00    0.43583E-02    0.19580E-02    0.10263E-01
   320    0.31227E+00    0.43080E-02    0.19373E-02    0.10783E-01
   321    0.31412E+00    0.42569E-02    0.19169E-02    0.11279E-01
   322    0.31623E+00    0.42051E-02    0.18969E-02    0.11751E-01
   323    0.31860E+00    0.41527E-02    0.18773E-02    0.12199E-01
   324    0.32120E+00    0.40997E-02    0.18581E-02    0.12621E-01
   325    0.32402E+00    0.40461E-02    0.18393E-02    0.13017E-01
   326    0.32704E+00    0.39921E-02    0.18210E-02    0.13386E-01
   327    0.33025E+00    0.39377E-02    0.18031E-02    0.13728E-01
   328    0.33363E+00    0.38830E-02    0.17857E-02    0.14042E-01
   329    0.33718E+00    0.38279E-02    0.17687E-02    0.14330E-01
   330    0.34086E+00    0.37727E-02    0.17523E-02    0.14592E-01
   331    0.34468E+00    0.37173E-02    0.17362E-02    0.14828E-01
   332    0.34862E+00    0.36618E-02    0.17207E-02    0.15038E-01
   333    0.35266E+00    0.36063E-02    0.17056E-02    0.15223E-01
   334    0.35679E+00    0.35509E-02    0.16910E-02    0.15383E-01
   335    0.36100E+00    0.34955E-02    0.16768E-02    0.15518E-01
   336    0.36526E+00    0.34403E-02    0.16631E-02    0.15630E-01
   337    0.36958E+00    0.33853E-02    0.16499E-02    0.15718E-01
   338    0.37392E+00    0.33306E-02    0.16371E-02    0.15783E-01
   339    0.37829E+00    0.32762E-02    0.16248E-02    0.15825E-01
   340    0.38266E+00    0.32223E-02    0.16129E-02    0.15844E-01
   341    0.38702E+00    0.31688E-02    0.16016E-02    0.15841E-01
   342    0.39136E+00    0.31158E-02    0.15907E-02    0.15817E-01
   343    0.39566E+00    0.30635E-02    0.15802E-02    0.15771E-01
   344    0.39991E+00    0.30118E-02    0.15702E-02    0.15705E-01
   345    0.40409E+00    0.29608E-02    0.15607E-02    0.15617E-01
   346    0.40820E+00    0.29106E-02    0.15517E-02    0.15510E-01
   347    0.41221E+00    0.28613E-02    0.15431E-02    0.15383E-01
   348    0.41612E+00    0.28129E-02    0.15350E-02    0.15236E-01
   349    0.41990E+00    0.27654E-02    0.15273E-02    0.15070E-01
   350    0.42355E+00    0.27190E-02    0.15201E-02    0.14886E-01
   351    0.42705E+00    0.26736E-02    0.15134E-02    0.14684E-01
   352    0.43038E+00    0.26295E-02    0.15071E-02    0.14463E-01
   353    0.43355E+00    0.25864E-02    0.15013E-02    0.14226E-01
   354    0.43656E+00    0.25446E-02    0.14960E-02    0.13972E-01
   355    0.43939E+00    0.25040E-02    0.14910E-02    0.13703E-01
   356    0.44204E+00    0.24645E-02    0.14865E-02    0.13420E-01
   357    0.44452E+00    0.24264E-02    0.14824E-02    0.13122E-01
   358    0.44683E+00    0.23894E-02    0.14786E-02    0.12811E-01
   359    0.44895E+00    0.23537E-02    0.14753E-02    0.12489E-01
   360    0.45088E+00    0.23193E-02    0.14723E-02    0.12155E-01
   361    0.45263E+00    0.22861E-02    0.14696E-02    0.11810E-01
   362    0.45419E+00    0.22543E-02    0.14673E-02    0.11455E-01
   363    0.45556E+00    0.22237E-02    0.14653E-02    0.11092E-01
   364    0.45674E+00    0.21945E-02    0.14636E-02    0.10720E-01
   365    0.45772E+00    0.21666E-02    0.14622E-02    0.10341E-01
   366    0.45849E+00    0.21401E-02    0.14610E-02    0.99560E-02
   367    0.45907E+00    0.21149E-02    0.14602E-02    0.95648E-02
   368    0.45945E+00    0.20911E-02    0.14595E-02    0.91687E-02
   369    0.45961E+00    0.20687E-02    0.14592E-02    0.87685E-02
   370    0.45957E+00    0.20477E-02    0.14590E-02    0.83651E-02
   371    0.45931E+00    0.20282E-02    0.14591E-02    0.79591E-02
   372    0.45884E+00    0.20100E-02    0.14594E-02    0.75515E-02
   373    0.45816E+00    0.19934E-02    0.14598E-02    0.71430E-02
   374    0.45725E+00    0.19781E-02    0.14605E-02    0.67345E-02
   375    0.45612E+00    0.19644E-02    0.14613E-02    0.63267E-02
   376    0.45477E+00    0.19521E-02    0.14622E-02    0.59205E-02
   377    0.45319E+00    0.19414E-02    0.14633E-02    0.55166E-02
   378    0.45139E+00    0.19321E-02    0.14645E-02    0.51155E-02
   379    0.44938E+00    0.19243E-02    0.14658E-02    0.47178E-02
   380    0.44715E+00    0.19178E-02    0.14672E-02    0.43240E-02
   381    0.44473E+00    0.19127E-02    0.14686E-02    0.39344E-02
   382    0.44211E+00    0.19090E-02    0.14702E-02    0.35496E-02
   383    0.43930E+00    0.19065E-02    0.14718E-02    0.31700E-02
   384    0.43631E+00    0.19053E-02    0.14735E-02    0.27962E-02
   385    0.43314E+00    0.19053E-02    0.14752E-02    0.24285E-02
   386    0.42980E+00    0.19066E-02    0.14769E-02    0.20676E-02
   387    0.42630E+00    0.19089E-02    0.14786E-02    0.17138E-02
   388    0.42264E+00    0.19124E-02    0.14804E-02    0.13677E-02
   389    0.41882E+00    0.19170E-02    0.14821E-02    0.10297E-02
   390    0.41487E+00    0.19226E-02    0.14838E-02    0.70034E-03
   391    0.41077E+00    0.19293E-02    0.14854E-02    0.38003E-03
   392    0.40655E+00    0.19369E-02    0.14870E-02    0.69293E-04
   393    0.40219E+00    0.19455E-02    0.14885E-02   -0.23141E-03
