    96    0.25963E+04    0.69742E+00   -0.20598E+02    0.46101E+07    0.62325E+04
    97    0.26270E+04    0.71221E+00   -0.21246E+02    0.45807E+07    0.61336E+04
    98    0.26579E+04    0.72689E+00   -0.21898E+02    0.45514E+07    0.60366E+04
    99    0.26890E+04    0.74146E+00   -0.22552E+02    0.45223E+07    0.59416E+04
   100    0.27204E+04    0.75589E+00   -0.23206E+02    0.44933E+07    0.58485E+04
   101    0.27520E+04    0.77022E+00   -0.23861E+02    0.44645E+07    0.57572E+04
   102    0.27837E+04    0.78433E+00   -0.24515E+02    0.44359E+07    0.56677E+04
   103    0.28158E+04    0.79829E+00   -0.25170E+02    0.44074E+07    0.55801E+04
   104    0.28479E+04    0.81204E+00   -0.25823E+02    0.43791E+07    0.54941E+04
   105    0.28803E+04    0.82564E+00   -0.26475E+02    0.43509E+07    0.54099E+04
   106    0.29129E+04    0.83901E+00   -0.27124E+02    0.43230E+07    0.53273E+04
   107    0.29456E+04    0.85210E+00   -0.27771E+02    0.42952E+07    0.52463E+04
   108    0.29786E+04    0.86503E+00   -0.28415E+02    0.42675E+07    0.51670E+04
   109    0.30117E+04    0.87768E+00   -0.29055E+02    0.42401E+07    0.50891E+04
   110    0.30449E+04    0.89002E+00   -0.29690E+02    0.42128E+07    0.50128E+04
   111    0.30783E+04    0.90215E+00   -0.30321E+02    0.41857E+07    0.49379E+04
   112    0.31118E+04    0.91390E+00   -0.30946E+02    0.41588E+07    0.48644E+04
   113    0.31455E+04    0.92543E+00   -0.31566E+02    0.41321E+07    0.47924E+04
   114    0.31792E+04    0.93659E+00   -0.32180E+02    0.41056E+07    0.47216E+04
   115    0.32131E+04    0.94745E+00   -0.32786E+02    0.40792E+07    0.46522E+04
   116    0.32471E+04    0.95794E+00   -0.33385E+02    0.40531E+07    0.45841E+04
   117    0.32812E+04    0.96806E+00   -0.33976E+02    0.40271E+07    0.45172E+04
   118    0.33155E+04    0.97788E+00   -0.34560E+02    0.40013E+07    0.44516E+04
   119    0.33498E+04    0.98733E+00   -0.35134E+02    0.39757E+07    0.43872E+04
   120    0.33842E+04    0.99632E+00   -0.35698E+02    0.39503E+07    0.43239E+04
   121    0.34187E+04    0.10050E+01   -0.36252E+02    0.39251E+07    0.42618E+04
   122    0.34532E+04    0.10133E+01   -0.36795E+02    0.39001E+07    0.42008E+04
   123    0.34878E+04    0.10211E+01   -0.37328E+02    0.38752E+07    0.41409E+04
   124    0.35225E+04    0.10285E+01   -0.37848E+02    0.38506E+07    0.40821E+04
   125    0.35573E+04    0.10355E+01   -0.38356E+02    0.38261E+07    0.40243E+04
   126    0.35921E+04    0.10421E+01   -0.38851E+02    0.38018E+07    0.39675E+04
   127    0.36269E+04    0.10482E+01   -0.39334E+02    0.37777E+07    0.39117E+04
   128    0.36618E+04    0.10539E+01   -0.39801E+02    0.37538E+07    0.38569E+04
   129    0.36966E+04    0.10590E+01   -0.40255E+02    0.37301E+07    0.38030E+04
   130    0.37315E+04    0.10638E+01   -0.40693E+02    0.37066E+07    0.37501E+04
   131    0.37664E+04    0.10680E+01   -0.41116E+02    0.36833E+07    0.36981E+04
   132    0.38013E+04    0.10719E+01   -0.41523E+02    0.36601E+07    0.36470E+04
   133    0.38362E+04    0.10752E+01   -0.41915E+02    0.36372E+07    0.35968E+04
   134    0.38710E+04    0.10781E+01   -0.42288E+02    0.36144E+07    0.35474E+04
   135    0.39059E+04    0.10805E+01   -0.42645E+02    0.35918E+07    0.34989E+04
   136    0.39407E+04    0.10823E+01   -0.42983E+02    0.35694E+07    0.34513E+04
   137    0.39754E+04    0.10837E+01   -0.43303E+02    0.35471E+07    0.34045E+04
   138    0.40101E+04    0.10847E+01   -0.43604E+02    0.35251E+07    0.33585E+04
   139    0.40446E+04    0.10852E+01   -0.43885E+02    0.35032E+07    0.33132E+04
   140    0.40791E+04    0.10852E+01   -0.44147E+02    0.34815E+07    0.32688E+04
   141    0.41134E+04    0.10846E+01   -0.44388E+02    0.34600E+07    0.32252E+04
   142    0.41477E+04    0.10837E+01   -0.44609E+02    0.34387E+07    0.31822E+04
   143    0.41818E+04    0.10822E+01   -0.44808E+02    0.34175E+07    0.31401E+04
   144    0.42158E+04    0.10803E+01   -0.44987E+02    0.33965E+07    0.30986E+04
   145    0.42496E+04    0.10779E+01   -0.45143E+02    0.33757E+07    0.30578E+04
   146    0.42833E+04    0.10751E+01   -0.45276E+02    0.33551E+07    0.30178E+04
   147    0.43167E+04    0.10718E+01   -0.45387E+02    0.33346E+07    0.29784E+04
   148    0.43500E+04    0.10681E+01   -0.45476E+02    0.33143E+07    0.29396E+04
   149    0.43831E+04    0.10639E+01   -0.45541E+02    0.32942E+07    0.29015E+04
   150    0.44160E+04    0.10593E+01   -0.45581E+02    0.32743E+07    0.28640E+04
   151    0.44487E+04    0.10542E+01   -0.45598E+02    0.32545E+07    0.28271E+04
   152    0.44811E+04    0.10487E+01   -0.45591E+02    0.32349E+07    0.27909E+04
   153    0.45133E+04    0.10429E+01   -0.45559E+02    0.32154E+07    0.27552E+04
   154    0.45453E+04    0.10366E+01   -0.45503E+02    0.31961E+07    0.27200E+04
   155    0.45771E+04    0.10300E+01   -0.45422E+02    0.31770E+07    0.26855E+04
   156    0.46087E+04    0.10229E+01   -0.45315E+02    0.31581E+07    0.26515E+04
   157    0.46400E+04    0.10156E+01   -0.45184E+02    0.31393E+07    0.26181E+04
   158    0.46712E+04    0.10079E+01   -0.45027E+02    0.31207E+07    0.25852E+04
   159    0.47021E+04    0.99981E+00   -0.44845E+02    0.31022E+07    0.25528E+04
   160    0.47328E+04    0.99138E+00   -0.44636E+02    0.30839E+07    0.25210E+04
   161    0.47632E+04    0.98271E+00   -0.44402E+02    0.30657E+07    0.24897E+04
   162    0.47934E+04    0.97373E+00   -0.44142E+02    0.30477E+07    0.24590E+04
   163    0.48233E+04    0.96451E+00   -0.43855E+02    0.30299E+07    0.24287E+04
   164    0.48529E+04    0.95498E+00   -0.43542E+02    0.30122E+07    0.23989E+04
   165    0.48822E+04    0.94529E+00   -0.43202E+02    0.29946E+07    0.23696E+04
   166    0.49112E+04    0.93537E+00   -0.42834E+02    0.29772E+07    0.23408E+04
   167    0.49399E+04    0.92520E+00   -0.42441E+02    0.29600E+07    0.23125E+04
   168    0.49682E+04    0.91495E+00   -0.42020E+02    0.29429E+07    0.22847E+04
   169    0.49963E+04    0.90445E+00   -0.41571E+02    0.29260E+07    0.22573E+04
   170    0.50239E+04    0.89395E+00   -0.41096E+02    0.29091E+07    0.22303E+04
   171    0.50511E+04    0.88327E+00   -0.40593E+02    0.28925E+07    0.22039E+04
   172    0.50780E+04    0.87251E+00   -0.40062E+02    0.28760E+07    0.21778E+04
   173    0.51044E+04    0.86166E+00   -0.39503E+02    0.28596E+07    0.21522E+04
   174    0.51304E+04    0.85087E+00   -0.38918E+02    0.28433E+07    0.21270E+04
   175    0.51561E+04    0.84006E+00   -0.38304E+02    0.28272E+07    0.21022E+04
   176    0.51812E+04    0.82924E+00   -0.37663E+02    0.28113E+07    0.20778E+04
   177    0.52060E+04    0.81847E+00   -0.36994E+02    0.27954E+07    0.20538E+04
   178    0.52302E+04    0.80784E+00   -0.36298E+02    0.27797E+07    0.20302E+04
   179    0.52539E+04    0.79726E+00   -0.35574E+02    0.27641E+07    0.20070E+04
   180    0.52773E+04    0.78682E+00   -0.34822E+02    0.27487E+07    0.19842E+04
   181    0.53001E+04    0.77658E+00   -0.34044E+02    0.27334E+07    0.19617E+04
   182    0.53224E+04    0.76655E+00   -0.33238E+02    0.27182E+07    0.19396E+04
   183    0.53442E+04    0.75668E+00   -0.32405E+02    0.27032E+07    0.19178E+04
   184    0.53656E+04    0.74712E+00   -0.31545E+02    0.26882E+07    0.18964E+04
   185    0.53864E+04    0.73784E+00   -0.30659E+02    0.26734E+07    0.18753E+04
   186    0.54067E+04    0.72888E+00   -0.29746E+02    0.26588E+07    0.18546E+04
   187    0.54265E+04    0.72027E+00   -0.28807E+02    0.26442E+07    0.18341E+04
   188    0.54459E+04    0.71205E+00   -0.27842E+02    0.26298E+07    0.18140E+04
   189    0.54646E+04    0.70426E+00   -0.26852E+02    0.26155E+07    0.17942E+04
   190    0.54828E+04    0.69691E+00   -0.25836E+02    0.26013E+07    0.17747E+04
   191    0.55005E+04    0.69005E+00   -0.24794E+02    0.25872E+07    0.17555E+04
   192    0.55177E+04    0.68370E+00   -0.23727E+02    0.25732E+07    0.17365E+04
   193    0.55343E+04    0.67791E+00   -0.22636E+02    0.25594E+07    0.17178E+04
   194    0.55504E+04    0.67271E+00   -0.21521E+02    0.25457E+07    0.16994E+04
   195    0.55659E+04    0.66813E+00   -0.20381E+02    0.25321E+07    0.16813E+04
   196    0.55809E+04    0.66421E+00   -0.19218E+02    0.25186E+07    0.16634E+04
   197    0.55954E+04    0.66099E+00   -0.18032E+02    0.25052E+07    0.16458E+04
   198    0.56093E+04    0.65849E+00   -0.16823E+02    0.24919E+07    0.16284E+04
   199    0.56226E+04    0.65676E+00   -0.15591E+02    0.24788E+07    0.16112E+04
   200    0.56354E+04    0.65583E+00   -0.14337E+02    0.24657E+07    0.15942E+04
   201    0.56476E+04    0.65574E+00   -0.13061E+02    0.24528E+07    0.15775E+04
   202    0.56593E+04    0.65652E+00   -0.11764E+02    0.24399E+07    0.15609E+04
   203    0.56703E+04    0.65821E+00   -0.10445E+02    0.24272E+07    0.15446E+04
   204    0.56807E+04    0.66086E+00   -0.91068E+01    0.24145E+07    0.15285E+04
   205    0.56905E+04    0.66448E+00   -0.77481E+01    0.24020E+07    0.15125E+04
   206    0.56997E+04    0.66913E+00   -0.63694E+01    0.23896E+07    0.14968E+04
   207    0.57083E+04    0.67483E+00   -0.49715E+01    0.23773E+07    0.14813E+04
   208    0.57162E+04    0.68162E+00   -0.35549E+01    0.23650E+07    0.14659E+04
   209    0.57235E+04    0.68954E+00   -0.21199E+01    0.23529E+07    0.14508E+04
   210    0.57302E+04    0.69864E+00   -0.66725E+00    0.23409E+07    0.14359E+04
   211    0.57363E+04    0.70893E+00    0.80256E+00    0.23289E+07    0.14211E+04
   212    0.57417E+04    0.72047E+00    0.22890E+01    0.23171E+07    0.14066E+04
   213    0.57466E+04    0.73327E+00    0.37915E+01    0.23054E+07    0.13922E+04
   214    0.57507E+04    0.74737E+00    0.53096E+01    0.22937E+07    0.13780E+04
   215    0.57543E+04    0.76288E+00    0.68421E+01    0.22822E+07    0.13641E+04
   216    0.57573E+04    0.77972E+00    0.83896E+01    0.22707E+07    0.13503E+04
   217    0.57597E+04    0.79795E+00    0.99508E+01    0.22594E+07    0.13367E+04
   218    0.57614E+04    0.81766E+00    0.11525E+02    0.22481E+07    0.13233E+04
   219    0.57625E+04    0.83884E+00    0.13112E+02    0.22369E+07    0.13101E+04
   220    0.57630E+04    0.86156E+00    0.14711E+02    0.22258E+07    0.12970E+04
   221    0.57628E+04    0.88584E+00    0.16321E+02    0.22148E+07    0.12842E+04
   222    0.57620E+04    0.91166E+00    0.17941E+02    0.22039E+07    0.12715E+04
   223    0.57606E+04    0.93917E+00    0.19572E+02    0.21930E+07    0.12590E+04
   224    0.57585E+04    0.96824E+00    0.21212E+02    0.21823E+07    0.12467E+04
   225    0.57558E+04    0.99907E+00    0.22861E+02    0.21716E+07    0.12346E+04
   226    0.57525E+04    0.10315E+01    0.24518E+02    0.21610E+07    0.12227E+04
   227    0.57486E+04    0.10658E+01    0.26183E+02    0.21505E+07    0.12109E+04
   228    0.57440E+04    0.11018E+01    0.27854E+02    0.21401E+07    0.11993E+04
   229    0.57389E+04    0.11397E+01    0.29531E+02    0.21297E+07    0.11879E+04
   230    0.57331E+04    0.11793E+01    0.31214E+02    0.21195E+07    0.11767E+04
   231    0.57266E+04    0.12208E+01    0.32901E+02    0.21093E+07    0.11656E+04
   232    0.57196E+04    0.12642E+01    0.34592E+02    0.20992E+07    0.11547E+04
   233    0.57120E+04    0.13095E+01    0.36287E+02    0.20892E+07    0.11439E+04
   234    0.57037E+04    0.13567E+01    0.37984E+02    0.20792E+07    0.11333E+04
   235    0.56949E+04    0.14059E+01    0.39682E+02    0.20693E+07    0.11229E+04
   236    0.56854E+04    0.14571E+01    0.41382E+02    0.20595E+07    0.11126E+04
   237    0.56754E+04    0.15103E+01    0.43082E+02    0.20498E+07    0.11024E+04
   238    0.56647E+04    0.15656E+01    0.44782E+02    0.20402E+07    0.10924E+04
   239    0.56534E+04    0.16229E+01    0.46482E+02    0.20306E+07    0.10826E+04
   240    0.56416E+04    0.16822E+01    0.48179E+02    0.20211E+07    0.10729E+04
   241    0.56292E+04    0.17436E+01    0.49873E+02    0.20116E+07    0.10633E+04
   242    0.56161E+04    0.18072E+01    0.51564E+02    0.20022E+07    0.10539E+04
   243    0.56026E+04    0.18729E+01    0.53252E+02    0.19929E+07    0.10446E+04
   244    0.55884E+04    0.19407E+01    0.54934E+02    0.19837E+07    0.10354E+04
   245    0.55737E+04    0.20108E+01    0.56612E+02    0.19745E+07    0.10263E+04
   246    0.55584E+04    0.20830E+01    0.58282E+02    0.19654E+07    0.10174E+04
   247    0.55425E+04    0.21574E+01    0.59947E+02    0.19564E+07    0.10086E+04
   248    0.55261E+04    0.22340E+01    0.61604E+02    0.19474E+07    0.99992E+03
   249    0.55092E+04    0.23128E+01    0.63252E+02    0.19385E+07    0.99135E+03
   250    0.54917E+04    0.23939E+01    0.64891E+02    0.19297E+07    0.98289E+03
   251    0.54737E+04    0.24772E+01    0.66520E+02    0.19209E+07    0.97454E+03
   252    0.54551E+04    0.25628E+01    0.68139E+02    0.19122E+07    0.96630E+03
   253    0.54361E+04    0.26505E+01    0.69746E+02    0.19035E+07    0.95816E+03
   254    0.54164E+04    0.27406E+01    0.71341E+02    0.18949E+07    0.95012E+03
   255    0.53963E+04    0.28329E+01    0.72923E+02    0.18864E+07    0.94219E+03
